Front,Back,vocab?,deckName,noteId,modelName,tags,Audio,Description,English Audio,Image,Image to Thai name card,Literal,Mnemonic,Notes,Phrase No.,Picture,Region,Thai Audio,Thai audio
ขนส่ง,bus station ,TRUE,Thai::vocab,1729050143597,Basic (+Audio),leech,[sound:hypertts-4774092c4b74c99384c23676000c0f377006afcdb6d833d5b0205695.mp3],,,,,,,,,,,,
"""วันแรก""",first day,FALSE,Thai::~phrases,1729187162270,Basic (+Audio),leech,[sound:hypertts-1ceff58e221d4ecd0953a4f034c46bb5c267911045dbb73ec752809b.mp3],,,,,,,,,,,,
"""วันสุดท้าย""",last day,FALSE,Thai::~phrases,1729187188663,Basic (+Audio),leech,[sound:hypertts-1153666d7c7782a0a02e10f11f1b9a4dade6ad3271f4ba4ed2f25218.mp3],,,,,,,,,,,,
"""วันหยุด""","holiday, vacation ",FALSE,Thai::~phrases,1729187205936,Basic (+Audio),,[sound:hypertts-4bdf9ddbb40cbb3b163fea13161db5458cff3b6028314bfcbf04b0fe.mp3],,,,,,,,,,,,
พระจันทร์,moon,TRUE,Thai::vocab,1729187239184,Basic (+Audio),,[sound:hypertts-ab92675385829ae47e1697c1c46905c5fa65015f2fa1a7b92120eeaa.mp3],,,,,,,,,,,,
พระอาทิตย์,sun,TRUE,Thai::vocab,1729187250853,Basic (+Audio),,[sound:hypertts-4e6f7aef4aa7d7363d5b332b81389ba65112b792ad3686d70d7444d0.mp3],,,,,,,,,,,,
"""พระจันทร์เต็มดวง""",full moon,FALSE,Thai::~phrases,1729187288578,Basic (+Audio),,[sound:hypertts-71930ff52acd33a406c409ebbc0e9125268f1788cbe2588c1bfd7f65.mp3],,,,,,,,,,,,
เครื่องสำอาง,cosmetics,TRUE,Thai::vocab,1729187339923,Basic (+Audio),,[sound:hypertts-47855d8ba8268c52325842d46832ca87a9ddb0e09e7db9bcf8fc6c78.mp3],,,,,,,,,,,,
ลดราคา,discount,TRUE,Thai::vocab,1729187354965,Basic (+Audio),,[sound:hypertts-48fe241c610014aa16b8a1017d68ef341023cda0a91f4a193968732a.mp3],,,,,,,,,,,,
ออกใหม่,new release,TRUE,Thai::vocab,1729187371821,Basic (+Audio),,[sound:hypertts-9a2f9c32b25af6d4c15a9b3c1a195392bfa0f27db0837ca78ce73083.mp3],,,,,,,,,,,,
"""อย่าช้า""",Don't be slow,FALSE,Thai::~phrases,1729187398645,Basic (+Audio),,[sound:hypertts-b594edfe26976f157b1e4866bfab09d7c89d75086d2b56df26b9ae28.mp3],,,,,,,,,,,,
"""ของหมดเร็วมาก""",Sold out very quickly,FALSE,Thai::~phrases,1729187421944,Basic (+Audio),,[sound:hypertts-caf2749c8e987e0d9f11b2206ee2ca2c7b9847f0752881528538eee4.mp3],,,,,,,,,,,,
"""ป่านนี้""",by now,FALSE,Thai::~phrases,1729187440020,Basic (+Audio),leech,[sound:hypertts-5e042ceb5da3bb09d43dfac007fa57d9f7241924f1b31ae6a6eeb2d4.mp3],,,,,,,,,,,,
"""คนเต็มร้าน""",The shop was full of people,FALSE,Thai::~phrases,1729187461699,Basic (+Audio),,[sound:hypertts-a714b3c2b481e082baa0a98292b00799c93576211770a712f4517d79.mp3],,,,,,,,,,,,
เซ็น,sign a signature,TRUE,Thai::vocab,1729318565623,Basic (+Audio),nisara,[sound:hypertts-443e4f694108327153cb54ecda23a77169d22c3b2b876d74491d5751.mp3],,,,,,,,,,,,
แถม,"plus, moreover",TRUE,Thai::vocab,1729318588638,Basic (+Audio),leech nisara,[sound:hypertts-28fbdf4f298740046389740b7f9f539ecbb40200f6cf5d65d2615535.mp3],,,,,,,,,,,,
"""หักเงินเดือน""",cut wages,FALSE,Thai::~phrases,1729318625648,Basic (+Audio),nisara,[sound:hypertts-af094a30bb04cd3d7cba242af5e05b19cfe413461c60661296a9437d.mp3],,,,,,,,,,,,
"""__ซะเลยดีมั้ยเนี่ย?""",should I? (sarcastic),FALSE,Thai::~phrases,1729318647722,Basic (+Audio),nisara,[sound:hypertts-d105463ee738e0e2a91419c960b7466ce2ffcda5270109d627e1b13e.mp3],,,,,,,,,,,,
"""กลับบ้านไป""",go back home,FALSE,Thai::~phrases,1729318715111,Basic (+Audio),nisara,[sound:hypertts-18cd59f1c7c14cbcd2cdfdb6e76d960d26ba43a68f0dddb4fc2d7cab.mp3],,,,,,,,,,,,
"""เนอะ""",you agree?<br><br>particle used when seeking agreement or confirmation of a statement ,FALSE,Thai::~phrases,1729318741875,Basic (+Audio),leech nisara,[sound:hypertts-b40a4bcb7aa33fc9317223693c8645502fc011c874e73925a1327044.mp3],,,,,,,,,,,,
"""เห็นด้วย""",I agree,FALSE,Thai::~phrases,1729318776920,Basic (+Audio),nisara,[sound:hypertts-1640cd581ca1cb67773c18e12565c5ecff8578e2d8312d43810c8cc3.mp3],,,,,,,,,,,,
"""ทำ, --- มา""",did (past tense),FALSE,Thai::~phrases,1729318843384,Basic (+Audio),nisara,[sound:hypertts-7fbdf270cce3b6acdfd9724d6b5a5f487d20f13705ba4969d74aba09.mp3],,,,,,,,,,,,
เอกสาร,document,TRUE,Thai::vocab,1729319087393,Basic (+Audio),nisara,[sound:P197916.mp3],,,,,,,,,,,,
"""ไม่รู้เรื่องเลย""",I don't get anything at all,FALSE,Thai::~phrases,1729319128977,Basic (+Audio),nisara,[sound:hypertts-bd17c04ca3d82914b6971f6b5a9df0c259c113c84e0876ae95aaffc3.mp3],,,,,,,,,,,,
"""จะไปให้ลูกค้าดูได้ไง""",How can I show it to the customers?,FALSE,Thai::~phrases,1729319174252,Basic (+Audio),nisara,[sound:hypertts-a08bd0f4c4e5e9f0bb831a46460354bbac6aa59f765e836b1a153262.mp3],,,,,,,,,,,,
"""เช็คดีแล้ว""",Checked carefully.,FALSE,Thai::~phrases,1729319458800,Basic (+Audio),nisara,[sound:hypertts-bf4aa1ba783cc2603b4f9288781a1f99af58053971a1491c1e77400e.mp3],,,,,,,,,,,,
"""เมื่อคืนไม่ได้นอน""",Last night I didn't sleep,FALSE,Thai::~phrases,1729319529139,Basic (+Audio),nisara,[sound:hypertts-8fe5de387429bb400110c2a3481b44aa31e616c55d5f2341b1a981a2.mp3],,,,,,,,,,,,
"""ทำอันนี้ทั้งคืนเลย""",I did this all night.,FALSE,Thai::~phrases,1729319574397,Basic (+Audio),nisara,[sound:hypertts-de559bfdd246f2d056e10a2f1d92a8b9928da92da7c6ddafc6f85b7a.mp3],,,,,,,,,,,,
"""เดี๋ยวไปแก้ให้ใหม่""",I will go refix for you,FALSE,Thai::~phrases,1729319607800,Basic (+Audio),nisara,[sound:hypertts-c9b082c5f5a13c1b09f43b4770634429808d6e9972871dd77475f46d.mp3],,,,,,,,,,,,
แก้,solve / repair&nbsp;,TRUE,Thai::vocab,1729320016594,Basic (+Audio),nisara,[sound:E133026.mp3],,,,,,,,,,,,
น้ำใส,clear soup; clear broth,TRUE,Thai::vocab,1729320088514,Basic (+Audio),nisara,[sound:hypertts-532f336f8202fb203962034219f2595502b387e3fb35032707b7e552.mp3],,,,,,,,,,,,
น้ำข้น,strong / thick / concentrated soup,TRUE,Thai::vocab,1729320242069,Basic (+Audio),nisara,[sound:hypertts-cdecf061ffd35d379fdfa052291d0bb1c1cddff06d1b866d844ad942.mp3],,,,,,,,,,,,
"""เพลงดี""",good song,FALSE,Thai::~phrases,1729320502977,Basic (+Audio),nisara,[sound:hypertts-3970244a5a2f0467a5c061523634a141feb98cb233f4b3140765191c.mp3],,,,,,,,,,,,
สอบ,test (e.g. in school) ,TRUE,Thai::vocab,1730001421442,Basic (+Audio),,[sound:hypertts-864dbe9a1508b7d7f5732a94983084ae38f963f6e9a868c82318eec0.mp3],,,,,,,,,,,,
ไข่เยี่ยวมา,century egg,FALSE,Thai::~~food::dishes,1732079681372,Thai Food,,,,,"<img alt=""ไข่เยี่ยวม้า” ปลอดภัย หรือปนเปื้อนสารตะกั่ว?"" src=""thumb-thousand-year-eggs-2.jpg"">",1,,,,,,,,[sound:hypertts-05866a3179a5aa4fc3200a8ab987cdb73540856b328960fd095b1d6e.mp3]
"""อยากไปด้วยกัน""",I want to go together.,FALSE,Thai::~phrases,1732852961346,Basic (+Audio),,[sound:hypertts-27d46f8ceab00cf55c2737389ab0ea51c6d99512185bf54b83174fa4.mp3],,,,,,,,,,,,
voices,voices,FALSE,Various,1732960441371,Voices,,,,,,,,,,,,,,
ดั้งเดิม,"traditional, original | primitive (original) | pristine, primary (primitive) ",TRUE,Thai::vocab,1732984205854,Basic (+Audio),leech,[sound:hypertts-b87ac0c2bb174f7a7a421b621c0670828e96b45bbd920785f626f89f.mp3],,,,,,,,,,,,
Bank account number,184881,FALSE,Various,1733215578882,Basic,,,,,,,,,,,,,,
จัดการ​,"arrange / manage, handle ",TRUE,Thai::vocab,1733637421905,Basic (+Audio),leech,[sound:hypertts-a2240deb73667f961f74f95ddfb1c07e337a29f3dad06f5802d59e77.mp3],,,,,,,,,,,,
ลงโทษ,punish,TRUE,Thai::vocab,1733723310790,Basic (+Audio),leech,[sound:hypertts-4a3a62c5aa55f404f5226f4dc70d192110fc7b4a550c7511d4e29521.mp3],,,,,,,,,,,,
ชำระ,purify / cleanse,TRUE,Thai::vocab,1733723980692,Basic (+Audio),leech,[sound:hypertts-bf3afa47295b2aff63c1c8c6fe10739f79f509a8ddc0e4b70c657200.mp3],,,,,,,,,,,,
พิสูจน์,prove ,TRUE,Thai::vocab,1734017275973,Basic (+Audio),,[sound:hypertts-3c60e6fe11abb30e5c5de61ee7ca21520457c646e59f1b79848bd42a.mp3],,,,,,,,,,,,
เดินทาง,travel,TRUE,Thai::vocab,1734154489917,Basic (+Audio),leech,[sound:hypertts-46b30eee4440cc1d559c32255e2d1f18c95ee8656707b301f3b24b99.mp3],,,,,,,,,,,,
ซึ้ง,"profound (deep, intensive) <br><br>deep (profound) ",TRUE,Thai::vocab,1734328077231,Basic (+Audio),leech,[sound:hypertts-feca759601d0f026f4d352936383e9ac2f546a28155e7516bb98a8a3.mp3],,,,,,,,,,,,
"""ต้องจัดการ""",this has to be taken care of ,FALSE,Thai::~phrases,1734500813826,Basic (+Audio),leech,[sound:hypertts-1d8d68eee1aba59117b1819afc79661923573afe9dd1b11446bdfe83.mp3],,,,,,,,,,,,
เปิดเผย,"reveal, uncover, disclose ",TRUE,Thai::vocab,1734759733591,Basic (+Audio),,[sound:hypertts-c916b9aee8307a8010ea85460952b36c7806d8fb052849e39f99312b.mp3],,,,,,,,,,,,
ธง,flag ,TRUE,Thai::vocab,1735193475731,Basic (+Audio),,[sound:hypertts-5a7848c28233bcf6b3c709470b2e82d5685d41d47082709eefdc3c54.mp3],,,,,,,,,,,,
ตบ,slap,TRUE,Thai::vocab,1735300044420,Basic (+Audio),leech,[sound:hypertts-60fde058e1f4aaa023d3fefdebdb6db76696d990b163ee7f53256640.mp3],,,,,,,,,,,,
ปอดบวม,pneumonia,TRUE,Thai::vocab,1735368468617,Basic (+Audio),,[sound:hypertts-5133df7fadbc9636d08e507e99b266c6dfe0ac63eab1d5d374008847.mp3],,,,,,,,,,,,
เกินเลย,"overboard<br><br>To go too far, to overstep, or to exceed limits.",TRUE,Thai::vocab,1735368576268,Basic (+Audio),,[sound:hypertts-8fc107b236adad74276fb43ba92b32deb154d8c5102fd4548b87dd91.mp3],,,,,,,,,,,,
คำสั่ง,"order, mandate, command ",TRUE,Thai::vocab,1735539060290,Basic (+Audio),leech,[sound:hypertts-fdc0056e7b69639682bb6d5c547d92e1d1d74085dd0bff7f51d4cc00.mp3],,,,,,,,,,,,
จำเป็น,necessary ,TRUE,Thai::vocab,1735828972651,Basic (+Audio),leech,[sound:hypertts-e8b63787e430f0682912e9dcf8fdda0569caf1cd7a0986ad6ed7cc38.mp3],,,,,,,,,,,,
ฤๅษี,hermit,TRUE,Thai::vocab,1736141044245,Basic (+Audio),,[sound:hypertts-b966f9f54b87c109407f7aa0bfc91c91a76912dd1ddbce0b992ed5d3.mp3],,,,,,,,,,,,
เณร,Buddhist novice ,TRUE,Thai::vocab,1736226742788,Basic (+Audio),,[sound:hypertts-29b90996871f82073adb61a49586e109e9bc4fae39feb31e3a406d6e.mp3],,,,,,,,,,,,
กำหนด,[to] specify; decide; determine<br><br>specification; schedule,TRUE,Thai::vocab,1736228819903,Basic (+Audio),leech,[sound:hypertts-04d52f7ec6002414039350e39c3bf189c35fd8ed809066460b3dbf35.mp3],,,,,,,,,,,,
รางวัล,prize; award; trophy,TRUE,Thai::vocab,1736496343000,Basic (+Audio),,[sound:hypertts-28df889bf8d106415b4bebd153ba966968f1bace0052cbb3d4da21c1.mp3],,,,,,,,,,,,
เพลง,song / music (tune) ,TRUE,Thai::vocab,1736496827540,Basic (+Audio),leech,[sound:hypertts-3a10d5e5773f41c89d29bf3bd15ca4e0a830f32164a3bc082dd04e63.mp3],,,,,,,,,,,,
บริการ,service ,TRUE,Thai::vocab,1736575407719,Basic (+Audio),leech,[sound:hypertts-8b938ded9f1f1fdb120bdaaa3f394b99ed2a26f6369e4c18934f8cae.mp3],,,,,,,,,,,,
ยอดเยี่ยม,"excellent, magnificent, marvelous",TRUE,Thai::vocab,1736575693413,Basic (+Audio),,[sound:hypertts-e200238d3ddf0e84b6cb1e33133c2548a0484927df84fa12fc0552c0.mp3],,,,,,,,,,,,
กวน,bother (disturb) ,TRUE,Thai::vocab,1736576082980,Basic (+Audio),leech,[sound:hypertts-db8fbc2fb4f842420e8fae36463dbbab5571599cd0379a2f6908135c.mp3],,,,,,,,,,,,
ร้อง,sing / cry out,TRUE,Thai::vocab,1736576785509,Basic (+Audio),leech,[sound:hypertts-398f05cb09d45218da37aa912b194218ba9e6690de0f40dab455016c.mp3],,,,,,,,,,,,
ซ้อม,[to] rehearse; train; practice<br>,TRUE,Thai::vocab,1736662569065,Basic (+Audio),leech,[sound:hypertts-bafc7fcc00c8b2566f2052376185910de27390f495b232e58e6323d0.mp3],,,,,,,,,,,,
ริม,rim (edge) ,TRUE,Thai::vocab,1736662725555,Basic (+Audio),,[sound:hypertts-2b79e93e1086a1ab4841925f38f1b7a1624bc85907311c9cc9bfce92.mp3],,,,,,,,,,,,
จู่ๆ,"unexpectedly, suddenly ",TRUE,Thai::vocab,1736746556504,Basic (+Audio),,[sound:hypertts-62a4bb9d8b73e336584721dc9f7d17384205ead794dbda639df8c3ea.mp3],,,,,,,,,,,,
บรรยากาศ,"atmosphere, ambience; <br><br>aerospace (atmosphere) ",TRUE,Thai::vocab,1736747340333,Basic (+Audio),marked,[sound:hypertts-212761b1bc35c20f5079f1706075e018477e48f8acfb054c41185198.mp3],,,,,,,,,,,,
ชิน,[to] be used to; be familiar with,TRUE,Thai::vocab,1736879907461,Basic (+Audio),leech,[sound:hypertts-0a95b1a1425db2e5d89d8bb16bd7c524e83cd584153298522b0486f6.mp3],,,,,,,,,,,,
ธุรกิจ,business; trade; commerce ,TRUE,Thai::vocab,1737007399798,Basic (+Audio),,[sound:hypertts-3a12e34e324b2b903d0b1156cce707a5d16d9b0e46729002be1ccee1.mp3],,,,,,,,,,,,
เฟื่อง,flourishing ,TRUE,Thai::vocab,1737007505521,Basic (+Audio),,[sound:hypertts-e453b08b83e7d90cf84810fc73e3fb53ba35812f2986552fda385b22.mp3],,,,,,,,,,,,
ฟู,[to] rise; swell; bulge,TRUE,Thai::vocab,1737007573870,Basic (+Audio),,[sound:hypertts-c739e7bbb97e5d54293258de4f6d006b3821e31094fea1a707bc7c74.mp3],,,,,,,,,,,,
บิน,fly,TRUE,Thai::vocab,1737095079149,Basic (+Audio),,[sound:hypertts-93e1e18f4e7848f6731ea48913e6595f77ce7cd07993fee2e560f89c.mp3],,,,,,,,,,,,
ทาน,eat ,TRUE,Thai::vocab,1737097636434,Basic (+Audio),leech,[sound:hypertts-a679ab39fd52525730044dcd53af10dceaf8d17dcab8d25c5a617de2.mp3],,,,,,,,,,,,
ชี้,[to] indicate; mark; show<br>,TRUE,Thai::vocab,1737097816911,Basic (+Audio),leech,[sound:hypertts-bbc74ac0c29445e8257e1e332c98ae2d096a00a8d0a8e7da21ed1a66.mp3],,,,,,,,,,,,
จบ,[to] end; finish; come to an end,TRUE,Thai::vocab,1737180431177,Basic (+Audio),leech,[sound:hypertts-a665e3cf24259af23868dbe7248fd4e0c9e16720fa53d5842b42cb1c.mp3],,,,,,,,,,,,
ธุระ,"errand<br><br>business (errand, personal affairs)<br><br>affair (errands, business) ",TRUE,Thai::vocab,1737181868773,Basic (+Audio),,[sound:hypertts-d84410a76e3ace2034193966bd936f285600ec1c62054738791a653d.mp3],,,,,,,,,,,,
ล่วง,[to] go beyond; exceed; precede,TRUE,Thai::vocab,1737182248677,Basic (+Audio),leech,[sound:hypertts-42141ebc17170a341c6122092f37662bf368ef380be14678c8359151.mp3],,,,,,,,,,,,
มื้อเช้า,breakfast ,TRUE,Thai::vocab,1737199635189,Basic (+Audio),,[sound:hypertts-1dc9ecb1ce17666a95a63298419a6e2dcf78d3740b92556b4e672369.mp3],,,,,,,,,,,,
สรรพ,whole; <br><br>all; <br><br>entire,TRUE,Thai::vocab,1737199822414,Basic (+Audio),,[sound:ankidroid_audiorec8489629358664468390.3gp],,,,,,,,,,,,
คราว,occasion; opportunity; chance,TRUE,Thai::vocab,1737265852414,Basic (+Audio),leech,[sound:hypertts-2783ab002aa8b3e6f828479660e4fcbcb1f84b3adbde0faa4035c2c0.mp3],,,,,,,,,,,,
ยืดเส้นยืดสาย,stretch (body) <br><br>reach (make a stretch) ,TRUE,Thai::vocab,1737439528502,Basic (+Audio),,[sound:hypertts-93f4071fbe23f792a9739dc4f5ddb33c0b6fbef6b7747e91c5c7ddc0.mp3],,,,,,,,,,,,
เลือก,[to] choose; select; pick,TRUE,Thai::vocab,1737440143228,Basic (+Audio),leech,[sound:hypertts-d1462df3f4b27ae4d03fd860f40584aadbfd4be032b9885071986992.mp3],,,,,,,,,,,,
ไส้,intestine<br><br>the stuffing; filling; inside part,TRUE,Thai::vocab,1737525865854,Basic (+Audio),,[sound:hypertts-682fdfecb3d4485bdab95b3df8fb5258bc710cfc27623a2eba95ddc6.mp3],,,,,,,,,,,,
รวยๆ,[to be] rich; wealthy,TRUE,Thai::vocab,1737613994048,Basic (+Audio),,[sound:hypertts-983493340e638984556384aa222c945822c2d002fbb1e03daa7f222a.mp3],,,,,,,,,,,,
แถวนี้,nearby ,TRUE,Thai::vocab,1737786370633,Basic (+Audio),,[sound:hypertts-f5f6662fc58409c1c0b3fb40dc7f32ac498468f5e6a22aab81100ca7.mp3],,,,,,,,,,,,
แน่,[to] be sure; be certain,TRUE,Thai::vocab,1737788497650,Basic (+Audio),,[sound:hypertts-1e42ca42d1265a693db90f4fe31ea68b25df9e9452b45508bafc60cf.mp3],,,,,,,,,,,,
เหมาะ,[to be] suitable; appropriate,TRUE,Thai::vocab,1737959953303,Basic (+Audio),,[sound:hypertts-0139398a5adfd58823ccb74e8e5b2186182f37478c479ea4aa6d629b.mp3],,,,,,,,,,,,
วิธี,"method<br><br>way, methodology (method)<br><br>variation (way) <br><br>means (way of doing)",TRUE,Thai::vocab,1738214784182,Basic (+Audio),,[sound:hypertts-6b8e910366e09b64bbf4e2141a8d6013a74fb5d43b96a139d76265b9.mp3],,,,,,,,,,,,
ชื่นใจ,refreshing (delightful)<br><br>delightful (refreshing),TRUE,Thai::vocab,1738216815621,Basic (+Audio),leech,[sound:hypertts-b627e1110cf123449450f0644f570d0a4b3cea923ee279347e4336ab.mp3],,,,,,,,,,,,
"""แช่ข้าวสาร""",Soak the raw rice,FALSE,Thai::~phrases,1772296685114,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-e940ba5c4470d26be4c426f1d79c3f53496b6787438f1dabf50976eb.mp3],,,,,,,(Soak + Raw rice),,,,,
"""ตำรากผักชี""",Pound the coriander roots,FALSE,Thai::~phrases,1772296685115,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-616dbf87167fff1fb101566594514d58f889fab4e0ad196ecdc10774.mp3],,,,,,,(Pound + Root + Coriander),,,,,
"""คนส่วนผสม""",Stir the ingredients,FALSE,Thai::~phrases,1772296685116,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-51c8e86193afaef98d3d9021d00fb7bd215d6bd20902bca1987e6fa0.mp3],,,,,,,(Stir + Parts + Mix),,,,,
"""ผัดคั่วกลิ้ง""",Stir-fry the Kua Kling,FALSE,Thai::~phrases,1772296685117,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-f7624eb059af667ca674a48d4e8c436090c31344fd6afb261424c47b.mp3],,,,,,,(Stir-fry + Dry roast/Tumble),,,,,
"""ต้มน้ำแกง""",Boil the curry broth,FALSE,Thai::~phrases,1772296685118,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-aeb39048ca83b986ac9b2856ef93f747b4bd1cbd29f80e5954667431.mp3],,,,,,,(Boil + Water + Curry),,,,,
ปอก,Peel,TRUE,Thai::vocab,1772297073117,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-0829f1ebaf2e5dd21e541738b530b63bd85618f88fb8b84f519cfda8.mp3],,,,,,,,,,,,
หั่น,Slice,TRUE,Thai::vocab,1772297073118,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-5cb980045cd5cde540fa8abff863a70797fd2be29d588c3c14195e7e.mp3],,,,,,,,,,,,
สับ,Chop/Mince,TRUE,Thai::vocab,1772297073119,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-ea2707eca8c84653288c15f940a78741abd23e282e8ab6238f4ed5b8.mp3],,,,,,,,,,,,
ซอย,Sliver/Thinly slice,TRUE,Thai::vocab,1772297073120,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-cabcab54e7f8b374a1fe792584dccffd9e2988ffdf381013aa851bc1.mp3],,,,,,,,,,,,
ทุบ,Smash/Bruise,TRUE,Thai::vocab,1772297073121,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-5ae6eb0cb8628444f5783284496268f9c15c4969388097d9e3fb24b0.mp3],,,,,,,,,,,,
บุบ,Lightly crush,TRUE,Thai::vocab,1772297073122,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-a11196dea8ac990cffdfdf77027e00465b0f0cab7c80985fb7b8ad60.mp3],,,,,,,,,,,,
ตำ,Pound/Crush,TRUE,Thai::vocab,1772297073123,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-b5ee6ab7e3ea293a07406219d2d8a91ff4ba1d00e7c8b7ab1be31a27.mp3],,,,,,,,,,,,
ขูด,Grate/Scrape,TRUE,Thai::vocab,1772297073124,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-8ed9669ef16ff3d714355a970924bca0c00257dafd5a9eca2fb27553.mp3],,,,,,,,,,,,
คั้น,Squeeze/ Extract,TRUE,Thai::vocab,1772297073125,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-04954bcb0775fa8a14f4edf074b58ee271f4ebf28bfb4554f8c02e17.mp3],,,,,,,,,,,,
เด็ด,decidedly / definitely<br><br>pick/pluck leaves,TRUE,Thai::vocab,1772297073126,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-5a4fda5e4e15157bb2f2f0daafcba84237e36d196322dff12e66a86d.mp3],,,,,,,,,,,,
ปรุง,To season/ flavor,TRUE,Thai::vocab,1772297073129,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-addf8d27a652c2d4ed52aeecba9d3d32838779c962a2fe50fea339d6.mp3],,,,,,,,,,,,
ชิม,To taste,TRUE,Thai::vocab,1772297073130,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-4983ded8ab9e20078e4f68a2c6cf425fc4f92596e1380fb937aa69fa.mp3],,,,,,,,,,,,
แช่,To soak,TRUE,Thai::vocab,1772297073132,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-309c8b9c235ab509825f57ad630c4b28bdc8a40864d10a72f3567f1d.mp3],,,,,,,,,,,,
กรอง,To strain/filter,TRUE,Thai::vocab,1772297073133,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-7d70601ac3beede5946a2e3a0dd0b68a7bfb95e3b670fa5ee4f6dd11.mp3],,,,,,,,,,,,
หยิบ,"take hold of;<br><br>take, snag (grab); <br><br>seize (take hold of)",TRUE,Thai::vocab,1772430024703,Basic (+Audio) & reversed,,[sound:hypertts-99e8ac9fd4981ebb9b7acc2a69228051e36364be1c1382154d47ac24.mp3],,,,,,,,,,,,
นี้,this,TRUE,Thai::vocab,1773410107347,Basic (+Audio) & reversed,nilsen,[sound:google-4ba9f822-0ca22182-e190816d-5e82e244-6ab65800.mp3],,,,,,,,,,,,
ไม่,not,TRUE,Thai::vocab,1773410107349,Basic (+Audio) & reversed,nilsen,[sound:google-74379e0b-5b976b19-09ecebe2-76210d0d-06961e7c.mp3],,,,,,,,,,,,
การ,"matter; <br>action (act); <br>affair (activity, action); <br>work (activity, affair, matter) ",TRUE,Thai::vocab,1773410107350,Basic (+Audio) & reversed,nilsen,[sound:google-4ab394b3-5b267bce-4b9a7c4e-2e47e535-8b642e1f.mp3],,,,,,,,,,,,
เมื่อ,when,TRUE,Thai::vocab,1773410107351,Basic (+Audio) & reversed,nilsen,[sound:google-fe894970-d9d9faec-d326060b-4564b965-8e0fb654.mp3],,,,,,,,,,,,
อย่าง,"kind (sort, type, category)<br><br>Used to describe the ""how"" or ""what kind"" of something.",TRUE,Thai::vocab,1773410107352,Basic (+Audio) & reversed,nilsen,[sound:google-2699213c-9a9f8264-4a50988d-4408706b-794e1211.mp3],,,,,,,,,,,,
ความ,matter; affair; subject,TRUE,Thai::vocab,1773410107353,Basic (+Audio) & reversed,nilsen,[sound:google-b004d7f5-6468f6be-5329bc53-952d2b91-a8ab9f1a.mp3],,,,,,,,,,,,
แล้ว,already,TRUE,Thai::vocab,1773410107354,Basic (+Audio) & reversed,nilsen,[sound:google-2082d0e4-a1044fa1-c4865ef8-23983f29-4e0908f7.mp3],,,,,,,,,,,,
ชั้น,layer; level; grade,TRUE,Thai::vocab,1773410107355,Basic (+Audio) & reversed,nilsen,[sound:google-c46622ad-cea2f45a-7b6019fd-86e6e517-0f56de7a.mp3],,,,,,,,,,,,
ซึ่ง,which,TRUE,Thai::vocab,1773410107356,Basic (+Audio) & reversed,nilsen,[sound:google-f30e1b43-c9c68e73-e26b0bb2-9da68b4c-8648c4be.mp3],,,,,,,,,,,,
ทำให้,make,TRUE,Thai::vocab,1773410107357,Basic (+Audio) & reversed,nilsen,[sound:google-651da9dc-01d10e2a-d1b70f81-34cf7c26-e0ee93e6.mp3],,,,,,,,,,,,
โดย,by,TRUE,Thai::vocab,1773410107358,Basic (+Audio) & reversed,nilsen,[sound:google-2c19d995-4c0ae059-047fab42-d5972b60-3988a4a4.mp3],,,,,,,,,,,,
เพื่อ,for,TRUE,Thai::vocab,1773410107359,Basic (+Audio) & reversed,nilsen,[sound:google-11f31d37-2b627920-c744140d-a106b841-fb54e552.mp3],,,,,,,,,,,,
ครั้ง,time,TRUE,Thai::vocab,1773410107360,Basic (+Audio) & reversed,nilsen,[sound:google-283f6c9a-64204506-4717afeb-3f98dfbd-dbe4b7fa.mp3],,,,,,,,,,,,
ผู้,person,TRUE,Thai::vocab,1773410107361,Basic (+Audio) & reversed,nilsen,[sound:google-0cc24767-7b53c590-98cf631f-d6a12eac-435f407c.mp3],,,,,,,,,,,,
น้อย,little,TRUE,Thai::vocab,1773410107362,Basic (+Audio) & reversed,nilsen,[sound:google-87c47961-fab59d54-7a4532db-19c9f34b-19725fa7.mp3],,,,,,,,,,,,
หาก,if,TRUE,Thai::vocab,1773410107363,Basic (+Audio) & reversed,nilsen,[sound:google-26742d13-b8cd134b-14f4dc8f-e0e80889-81b47e66.mp3],,,,,,,,,,,,
