Front,Back,vocab?,deckName,noteId,modelName,tags,Audio,Description,English Audio,Image,Image to Thai name card,Literal,Mnemonic,Notes,Phrase No.,Picture,Region,Thai Audio,Thai audio,rank
อันดับ [sound:google-4d6c946d-105ad6ae-493fbd4d-fdca60dd-b02903a3.mp3],level; grade; sequence,FALSE,~Freq 4000,1399818769373,Basic (and reversed card),,,,,,,,,,,,,,,1402
กระเป๋า [sound:google-98ebd90d-ac7c0267-5a952de6-4f844efd-b858da68.mp3],bag,FALSE,~Freq 4000,1399818769374,Basic (and reversed card),,,,,,,,,,,,,,,1403
พึ่ง [sound:google-3ac23628-800ece21-4c4ff80c-5a3425f2-748b742c.mp3],depend on,FALSE,~Freq 4000,1399818769375,Basic (and reversed card),,,,,,,,,,,,,,,1404
รอด [sound:google-d938110d-270a691a-2ae4d0fc-de4bd8c9-c43be9e0.mp3],survive,FALSE,~Freq 4000,1399818769376,Basic (and reversed card),,,,,,,,,,,,,,,1405
ข้า [sound:google-8f93e55b-8e441be3-e3cb3d27-47961536-0c59ceb4.mp3],me; slave,FALSE,~Freq 4000,1399818769377,Basic (and reversed card),,,,,,,,,,,,,,,1406
หญ้า [sound:google-3995a109-34fc1912-8cc404d1-4edc4d8b-1d3b595a.mp3],grass,FALSE,~Freq 4000,1399818769378,Basic (and reversed card),,,,,,,,,,,,,,,1407
หน้าตา [sound:google-89642906-8b31fe83-760a07b3-957fd24c-83ddfef5.mp3],feature,FALSE,~Freq 4000,1399818769379,Basic (and reversed card),,,,,,,,,,,,,,,1408
แห้ง [sound:google-9b42eafb-4d58386c-c6230d27-fa9746dd-31cae662.mp3],dry,FALSE,~Freq 4000,1399818769380,Basic (and reversed card),,,,,,,,,,,,,,,1409
บ้า [sound:google-61c9f322-1782d2a5-bf3f5d33-492dc02d-b3b9bf89.mp3],crazy,FALSE,~Freq 4000,1399818769381,Basic (and reversed card),,,,,,,,,,,,,,,1410
เหนื่อย [sound:google-53c773b9-1336cb31-18096c79-e6839072-63f4f16c.mp3],tired,FALSE,~Freq 4000,1399818769382,Basic (and reversed card),,,,,,,,,,,,,,,1411
ราชา [sound:google-c68c1aca-824da24a-ba06ad4c-d7097554-fce9fa74.mp3],royal; king; monarch,FALSE,~Freq 4000,1399818769383,Basic (and reversed card),,,,,,,,,,,,,,,1412
เกณฑ์ [sound:google-0ab0c6cf-4ddf098b-373a4bb8-3dae2477-e8fca64f.mp3],criterion; standard,FALSE,~Freq 4000,1399818769384,Basic (and reversed card),,,,,,,,,,,,,,,1413
วิชาชีพ [sound:google-ac1d2305-02dbf98f-e1f05641-ed464b35-46ccf5c7.mp3],profession,FALSE,~Freq 4000,1399818769385,Basic (and reversed card),,,,,,,,,,,,,,,1414
กิจ [sound:google-c7f13d13-8c8b3058-cb6ccf7b-2f0a72ad-a6e1206c.mp3],work; duty; business,FALSE,~Freq 4000,1399818769386,Basic (and reversed card),,,,,,,,,,,,,,,1415
คุ้มครอง [sound:google-5dfb50d0-25002408-5fdc2408-5648cf7d-d59ee949.mp3],to protect; guard,FALSE,~Freq 4000,1399818769387,Basic (and reversed card),,,,,,,,,,,,,,,1416
ค้าขาย [sound:google-4ac86148-212bd718-00ae7128-b8708bff-132538b0.mp3],trade; buy and sell,FALSE,~Freq 4000,1399818769388,Basic (and reversed card),,,,,,,,,,,,,,,1417
เบื่อ [sound:google-55cc4dde-c003391e-1043a8c6-34502933-8ea862be.mp3],bored,FALSE,~Freq 4000,1399818769389,Basic (and reversed card),,,,,,,,,,,,,,,1418
ตู้ [sound:google-d5a334f7-fbc9596a-6da53f2b-c1b407d9-58407ecc.mp3],cabinet; box,FALSE,~Freq 4000,1399818769390,Basic (and reversed card),,,,,,,,,,,,,,,1419
สัปดาห์ [sound:google-30365e6a-4d4524ec-8db92189-bc2f4d2f-2bb16a85.mp3],week,FALSE,~Freq 4000,1399818769391,Basic (and reversed card),,,,,,,,,,,,,,,1420
เทพ [sound:google-847b8066-81001cda-80f20e8c-ca36635d-6b9dc058.mp3],deity,FALSE,~Freq 4000,1399818769392,Basic (and reversed card),,,,,,,,,,,,,,,1421
กำลังใจ [sound:google-1cc1b813-76744f56-f59fe84e-44b0ab98-fb8b34d9.mp3],"encouragement, spirit, moral support",FALSE,~Freq 4000,1399818769393,Basic (and reversed card),,,,,,,,,,,,,,,1422
ประสาท [sound:google-923d0017-42cd3a55-443048a4-5af3a79a-3acc5663.mp3],nerve; crazy; mad,FALSE,~Freq 4000,1399818769394,Basic (and reversed card),,,,,,,,,,,,,,,1423
พิษ [sound:google-2425cfb3-2ba1589c-063c9e40-c73c38f8-f79f58e0.mp3],toxin; poison,FALSE,~Freq 4000,1399818769395,Basic (and reversed card),,,,,,,,,,,,,,,1424
ชั่วคราว [sound:google-6f219e03-0d77f584-8e361aa0-6712c6bd-98d6e906.mp3],temporarily,FALSE,~Freq 4000,1399818769396,Basic (and reversed card),,,,,,,,,,,,,,,1425
ทีละ [sound:google-740d4cf2-f57ff192-181d868d-b130290c-e190ba6f.mp3],at a time,FALSE,~Freq 4000,1399818769397,Basic (and reversed card),,,,,,,,,,,,,,,1426
ตัวเลข [sound:google-16ca8e41-26c46a56-4e0ce6eb-eab617d2-45bea2ea.mp3],number,FALSE,~Freq 4000,1399818769398,Basic (and reversed card),,,,,,,,,,,,,,,1427
พระยา [sound:google-f95cfcf7-467593ac-105f442f-f7d111da-1e82a807.mp3],a rank of Thai civil nobility,FALSE,~Freq 4000,1399818769399,Basic (and reversed card),,,,,,,,,,,,,,,1428
เปิดเผย [sound:google-c58fa2de-4954bc1c-8374f18f-340982be-7314fd0f.mp3],reveal,FALSE,~Freq 4000,1399818769400,Basic (and reversed card),,,,,,,,,,,,,,,1429
เบื้องหลัง [sound:google-5c71f2ad-73beb5f8-46e2da4d-e164a402-9417144f.mp3],background; back; rear,FALSE,~Freq 4000,1399818769401,Basic (and reversed card),,,,,,,,,,,,,,,1430
ฤทธิ์ [sound:google-4479899e-229703ba-63a7db2a-3c1922a5-897ad39a.mp3],prosperity; might; enourmous ability or resource,FALSE,~Freq 4000,1399818769402,Basic (and reversed card),,,,,,,,,,,,,,,1431
วรรค [sound:google-ae72e918-c60d0d6e-c22e769e-ccfac1e5-7a0010f9.mp3],space,FALSE,~Freq 4000,1399818769403,Basic (and reversed card),,,,,,,,,,,,,,,1432
ผืน [sound:google-f5bafcba-9a6839f4-e1cf9375-4c02b8c3-c9840a67.mp3],sheet,FALSE,~Freq 4000,1399818769404,Basic (and reversed card),,,,,,,,,,,,,,,1433
ขับรถ [sound:google-32f8cc91-6ec82fcb-eaab84f0-8a685f76-d5a96edc.mp3],drive,FALSE,~Freq 4000,1399818769405,Basic (and reversed card),,,,,,,,,,,,,,,1434
แต่งตั้ง [sound:google-1d192ad7-6fae6a6d-47ae82e4-9ac6c09f-53212ca9.mp3],appoint; name,FALSE,~Freq 4000,1399818769406,Basic (and reversed card),,,,,,,,,,,,,,,1435
เศร้า [sound:google-5983a812-4944392a-42a038bb-640a4280-3591d0fe.mp3],sad,FALSE,~Freq 4000,1399818769407,Basic (and reversed card),,,,,,,,,,,,,,,1436
ประหยัด [sound:google-b0335955-bdeefa9e-30f5abb5-e18cfcbe-8f9d29ec.mp3],save,FALSE,~Freq 4000,1399818769408,Basic (and reversed card),,,,,,,,,,,,,,,1437
เนื้อหา [sound:google-0ea114b1-58b186a8-c7166462-dd682539-8e67e2bb.mp3],topic; overview; content,FALSE,~Freq 4000,1399818769409,Basic (and reversed card),,,,,,,,,,,,,,,1438
ตอบแทน [sound:google-97119dce-09f6b603-a66c1a94-b54e17ee-20e9f443.mp3],reward; compensate,FALSE,~Freq 4000,1399818769410,Basic (and reversed card),,,,,,,,,,,,,,,1439
แต่งตัว [sound:google-54805884-2ae9f659-3feb39fa-ae5f0f74-b7366f5f.mp3],to dress,FALSE,~Freq 4000,1399818769411,Basic (and reversed card),,,,,,,,,,,,,,,1440
ทาน [sound:google-1796b27c-b2644d66-9d805117-afb591ff-258ce675.mp3],eat,FALSE,~Freq 4000,1399818769412,Basic (and reversed card),,,,,,,,,,,,,,,1441
สติ [sound:google-4937c55a-c316b703-76aec627-00744b87-41b21d7d.mp3],consciousness,FALSE,~Freq 4000,1399818769413,Basic (and reversed card),,,,,,,,,,,,,,,1442
ย่าง [sound:google-c36204d5-680c6bc8-642be3e8-97254afe-72242f7f.mp3],roast; walk,FALSE,~Freq 4000,1399818769414,Basic (and reversed card),,,,,,,,,,,,,,,1443
ตรงนี้ [sound:google-ce786782-a66165d3-2363689e-0c438bf5-e9bb3f02.mp3],here,FALSE,~Freq 4000,1399818769415,Basic (and reversed card),,,,,,,,,,,,,,,1444
เหล่า [sound:google-6c9758d7-9b6de401-ca3e652d-c3d11749-3376aeec.mp3],group; set; collection (classifier),FALSE,~Freq 4000,1399818769416,Basic (and reversed card),,,,,,,,,,,,,,,1445
เผา [sound:google-83421bc9-fba2361f-e74e7b20-b75d8d41-12eecd7b.mp3],burn,FALSE,~Freq 4000,1399818769417,Basic (and reversed card),,,,,,,,,,,,,,,1446
ทรัพย์ [sound:google-0bd8bcf2-406c26e4-a565b1a5-1a037cf6-1ba4f6e9.mp3],wealth; possession; riches,FALSE,~Freq 4000,1399818769418,Basic (and reversed card),,,,,,,,,,,,,,,1447
ดับ [sound:google-7843c6ad-7550df9e-6e7c8467-546a8be7-bf6354c7.mp3],extinguish; eliminate; stop,FALSE,~Freq 4000,1399818769419,Basic (and reversed card),,,,,,,,,,,,,,,1448
แอบ [sound:google-35b90497-e7d379bb-ccb2957a-b10442e3-2c7fb09f.mp3],to hide; sneak,FALSE,~Freq 4000,1399818769420,Basic (and reversed card),,,,,,,,,,,,,,,1449
ลาน [sound:google-963cc50e-9b381a0c-ffc93542-a44879bf-fdea346b.mp3],yard,FALSE,~Freq 4000,1399818769421,Basic (and reversed card),,,,,,,,,,,,,,,1450
ลาว [sound:google-39ce1b90-3d249027-fd66add3-6ce4c12d-36ea8a73.mp3],Lao,FALSE,~Freq 4000,1399818769422,Basic (and reversed card),,,,,,,,,,,,,,,1451
สลับ [sound:google-4cdcf99d-6a35f45d-7a9dc13b-02a11d54-fa96f276.mp3],switch; alternate,FALSE,~Freq 4000,1399818769423,Basic (and reversed card),,,,,,,,,,,,,,,1452
กาลเวลา [sound:google-4cbc498c-f536cf62-0dac7154-91ad7ce7-5e819640.mp3],time; era,FALSE,~Freq 4000,1399818769424,Basic (and reversed card),,,,,,,,,,,,,,,1453
ตุลาคม [sound:google-d866fd89-80f7b2ec-a4c45b72-c6d7d2d0-2eeefcf8.mp3],October,FALSE,~Freq 4000,1399818769425,Basic (and reversed card),,,,,,,,,,,,,,,1454
บุรี [sound:google-d9be830d-7c7408f2-04e8610f-2714c126-4b04385c.mp3],city,FALSE,~Freq 4000,1399818769426,Basic (and reversed card),,,,,,,,,,,,,,,1455
สิน [sound:google-179bddab-21553c81-b0d2f445-57669bd1-cbda76b7.mp3],cut; sever,FALSE,~Freq 4000,1399818769427,Basic (and reversed card),,,,,,,,,,,,,,,1456
ส่งออก [sound:google-744c6209-beed7e25-2175da10-f6af6c4d-d002b9c1.mp3],export,FALSE,~Freq 4000,1399818769428,Basic (and reversed card),,,,,,,,,,,,,,,1457
หุ่น [sound:google-30553c47-b01c73a6-475e8b86-8d4c0d7c-d1962b7c.mp3],puppet; figure,FALSE,~Freq 4000,1399818769429,Basic (and reversed card),,,,,,,,,,,,,,,1458
กด [sound:google-f96dfa61-8ff41ccc-734c7a36-f362593e-08aae35d.mp3],press,FALSE,~Freq 4000,1399818769430,Basic (and reversed card),,,,,,,,,,,,,,,1459
อดทน [sound:google-fbc65eee-72e6fc85-00913be3-76b1d230-3f888289.mp3],endure; bear,FALSE,~Freq 4000,1399818769431,Basic (and reversed card),,,,,,,,,,,,,,,1460
อาทิ [sound:google-ab1ff469-19ef36f5-b502049d-db2f36ab-52a9a98a.mp3],"such as, for example",FALSE,~Freq 4000,1399818769432,Basic (and reversed card),,,,,,,,,,,,,,,1461
ศัตรู [sound:google-4a55d09d-dda8d7d5-3906d05e-d36afe13-c356898b.mp3],enemy,FALSE,~Freq 4000,1399818769433,Basic (and reversed card),,,,,,,,,,,,,,,1462
ว่าความ [sound:google-560bfa65-6f8254b1-41507319-c8e8ae0d-a2804e62.mp3],conduct a case; try a case,FALSE,~Freq 4000,1399818769434,Basic (and reversed card),,,,,,,,,,,,,,,1463
ม่วง [sound:google-4be60742-bc1f12fa-dbc5886b-652bf8f3-98e17005.mp3],purple,FALSE,~Freq 4000,1399818769435,Basic (and reversed card),,,,,,,,,,,,,,,1464
สมัคร [sound:google-0b45a1bc-d4bc99bc-3abc84f2-486c2db1-4a564847.mp3],apply; volunteer,FALSE,~Freq 4000,1399818769436,Basic (and reversed card),,,,,,,,,,,,,,,1465
ท้าทาย [sound:google-1b3f4250-9fbe4b88-7ed2f61a-253dc38b-9b181b1b.mp3],challenge,FALSE,~Freq 4000,1399818769437,Basic (and reversed card),,,,,,,,,,,,,,,1466
โจร [sound:google-b86ed00c-fdf24c7c-f2aa963d-a6c9da37-a5fafa78.mp3],bandit; thief; burglar,FALSE,~Freq 4000,1399818769438,Basic (and reversed card),,,,,,,,,,,,,,,1467
ปา [sound:google-e2c8cf8f-9e363d57-5717c520-17dad0a8-3e26c648.mp3],throw; sling; toss,FALSE,~Freq 4000,1399818769439,Basic (and reversed card),,,,,,,,,,,,,,,1468
การเงิน [sound:google-ef785d41-d64f8f1e-4b4e3db3-491a3b06-05a17c7a.mp3],finance,FALSE,~Freq 4000,1399818769440,Basic (and reversed card),,,,,,,,,,,,,,,1469
เครื่องบิน [sound:google-fb27d53d-995bf462-be898d12-cfbf470e-98dcf136.mp3],plane,FALSE,~Freq 4000,1399818769441,Basic (and reversed card),,,,,,,,,,,,,,,1470
ถ้าหาก [sound:google-167e060a-394caf12-ebb23af0-ed3ef9bf-f2e86243.mp3],if,FALSE,~Freq 4000,1399818769442,Basic (and reversed card),,,,,,,,,,,,,,,1471
ไท [sound:google-a680dbbf-cf9f4479-f3a4ad25-d2666573-1f4c00df.mp3],independent; Tai people,FALSE,~Freq 4000,1399818769443,Basic (and reversed card),,,,,,,,,,,,,,,1472
ขนส่ง [sound:google-e80fcc30-9ae5bdd7-2c86ad3a-0c1c34c3-3e332b33.mp3],transport,FALSE,~Freq 4000,1399818769444,Basic (and reversed card),,,,,,,,,,,,,,,1473
รัชกาล [sound:google-f0365d1e-29d17f37-c6b46cfb-83a1bbe4-02e6b3de.mp3],a reign,FALSE,~Freq 4000,1399818769445,Basic (and reversed card),,,,,,,,,,,,,,,1474
ไม่ทัน [sound:google-dfff9948-8e157ea1-c2334254-588d8acb-b3a1f1fb.mp3],cannot; not on time,FALSE,~Freq 4000,1399818769446,Basic (and reversed card),,,,,,,,,,,,,,,1475
คิดเห็น [sound:google-91a98347-7126e352-6bf7fd04-91620d41-ad5a6838.mp3],comment; discuss,FALSE,~Freq 4000,1399818769447,Basic (and reversed card),,,,,,,,,,,,,,,1476
สะพาน [sound:google-b7c6daf7-a04638b8-a172534c-cfb4ad55-185158d7.mp3],bridge,FALSE,~Freq 4000,1399818769448,Basic (and reversed card),,,,,,,,,,,,,,,1477
ผูกพัน [sound:google-0df6a99d-d66e944e-b4f4804a-d6343afc-3ace0540.mp3],to have one's heart; be tied to,FALSE,~Freq 4000,1399818769449,Basic (and reversed card),,,,,,,,,,,,,,,1478
ทีม [sound:google-e983090a-42af89eb-90d917c2-bbef918c-562c4760.mp3],team,FALSE,~Freq 4000,1399818769450,Basic (and reversed card),,,,,,,,,,,,,,,1479
แฝง [sound:google-11c49dcc-39570a22-38dbf895-233e0e1d-00772a72.mp3],conceal; cover; hide up,FALSE,~Freq 4000,1399818769451,Basic (and reversed card),,,,,,,,,,,,,,,1480
ฝัง [sound:google-35ff09ee-0219b884-8d9d0ec4-261f8210-13165f5f.mp3],bury,FALSE,~Freq 4000,1399818769452,Basic (and reversed card),,,,,,,,,,,,,,,1481
วินิจฉัย [sound:google-350fe3b0-fcf729f8-905e3dc5-b225dafa-d789a0ed.mp3],diagnose; to investigate,FALSE,~Freq 4000,1399818769453,Basic (and reversed card),,,,,,,,,,,,,,,1482
สอดคล้อง [sound:google-ca48729f-b4bc954f-58182b8f-265dca54-203308fa.mp3],conform to; tally with; be in line,FALSE,~Freq 4000,1399818769454,Basic (and reversed card),,,,,,,,,,,,,,,1483
หลบ [sound:google-634f48a7-d6c5ddd1-824e41bc-d3e1a66b-8339a3f3.mp3],dodge; avoid,FALSE,~Freq 4000,1399818769455,Basic (and reversed card),,,,,,,,,,,,,,,1484
ศรัทธา [sound:google-e5986151-4b2541c7-095e91aa-6ce18e28-7336a124.mp3],believe in; have trust,FALSE,~Freq 4000,1399818769456,Basic (and reversed card),,,,,,,,,,,,,,,1485
ธิดา [sound:google-891f84e7-e29a4701-6e65c987-737b29e5-df18d875.mp3],daughter,FALSE,~Freq 4000,1399818769457,Basic (and reversed card),,,,,,,,,,,,,,,1486
ย้อนกลับ [sound:google-b391fa5d-360597cd-4f94a4ca-8c59b495-6665c6b7.mp3],turn back; return,FALSE,~Freq 4000,1399818769458,Basic (and reversed card),,,,,,,,,,,,,,,1487
หยิบ [sound:google-8fe5bc6b-06aed6d7-b76a51c1-ee5ee406-a9d955f4.mp3],pick up; grasp,FALSE,~Freq 4000,1399818769459,Basic (and reversed card),,,,,,,,,,,,,,,1488
สลาย [sound:google-3185db36-04797366-0f7124fd-15d3f27c-cb52b7dc.mp3],break up; disintegrate,FALSE,~Freq 4000,1399818769460,Basic (and reversed card),,,,,,,,,,,,,,,1489
ท่อน [sound:google-01f2540f-e0b56f52-e13ce143-3cd314a8-2d336f12.mp3],piece; bit; strip,FALSE,~Freq 4000,1399818769461,Basic (and reversed card),,,,,,,,,,,,,,,1490
สมาคม [sound:google-1e075383-990c5ff5-791dcc85-311bba6d-8b1e0c11.mp3],association; corporation,FALSE,~Freq 4000,1399818769462,Basic (and reversed card),,,,,,,,,,,,,,,1491
ล้อม [sound:google-34bf27ac-526fbc57-300fe0f3-0c131c88-d38e9cde.mp3],besiege; surround; encircle,FALSE,~Freq 4000,1399818769463,Basic (and reversed card),,,,,,,,,,,,,,,1492
ขึ้นอยู่กับ [sound:google-03b13846-94b959f4-79186ffc-6f84ec2f-4857a44a.mp3],depends on,FALSE,~Freq 4000,1399818769464,Basic (and reversed card),,,,,,,,,,,,,,,1493
สาน [sound:google-db62e60e-5e36139f-6d344764-50f5c403-a5c5603c.mp3],weave; entwine,FALSE,~Freq 4000,1399818769465,Basic (and reversed card),,,,,,,,,,,,,,,1494
อ้อม [sound:google-f3a18a75-04f334bd-4b310312-5d988468-fe0006fa.mp3],encircle; detour,FALSE,~Freq 4000,1399818769466,Basic (and reversed card),,,,,,,,,,,,,,,1495
ส่วนมาก [sound:google-5ad0d255-510939c2-ae792ad4-cefd1c53-5ec4f0e2.mp3],mostly; chiefly,FALSE,~Freq 4000,1399818769467,Basic (and reversed card),,,,,,,,,,,,,,,1496
กังวล [sound:google-77c1fd12-5f390431-5f43b55b-6a3e65e4-808e6f64.mp3],concerned,FALSE,~Freq 4000,1399818769468,Basic (and reversed card),,,,,,,,,,,,,,,1497
หายใจ [sound:google-50c88df9-c6c66317-77c679dd-17fe704d-8c7e4225.mp3],breathe,FALSE,~Freq 4000,1399818769469,Basic (and reversed card),,,,,,,,,,,,,,,1498
กำไร [sound:google-17281133-a6b5ea1b-59742dea-e4d04179-401badfb.mp3],profit,FALSE,~Freq 4000,1399818769470,Basic (and reversed card),,,,,,,,,,,,,,,1499
บรรจุ [sound:google-b3a183c0-8606be09-f2457b59-89d29a02-966f3fbc.mp3],contain; fill; pack,FALSE,~Freq 4000,1399818769471,Basic (and reversed card),,,,,,,,,,,,,,,1500
สัญลักษณ์ [sound:google-e8402e12-af6e0505-508a788f-df25c88f-d81fb376.mp3],emblem; symbol; sign,FALSE,~Freq 4000,1399818769472,Basic (and reversed card),,,,,,,,,,,,,,,1501
นิตยสาร [sound:google-24341f07-0d3731dd-37c786c9-f680afd1-625334fd.mp3],magazine; journal,FALSE,~Freq 4000,1399818769473,Basic (and reversed card),,,,,,,,,,,,,,,1502
รัฐมนตรี [sound:google-2d3b0712-555d4146-d9eae077-472bfd34-14855d37.mp3],minister,FALSE,~Freq 4000,1399818769474,Basic (and reversed card),,,,,,,,,,,,,,,1503
ย้ำ [sound:google-a6f544d1-ab4a0fed-1591d0bf-d5ab83d8-a4fa1e6b.mp3],repeat,FALSE,~Freq 4000,1399818769475,Basic (and reversed card),,,,,,,,,,,,,,,1504
เชิด [sound:google-086e4c14-b104d8e9-19f26c2f-345d9341-5b99cd92.mp3],manipulate; lift; raise,FALSE,~Freq 4000,1399818769476,Basic (and reversed card),,,,,,,,,,,,,,,1505
เกล้า [sound:google-586c9bd0-031e57f1-781f224a-01d57516-b47cd668.mp3],skull,FALSE,~Freq 4000,1399818769477,Basic (and reversed card),,,,,,,,,,,,,,,1506
จำหน่าย [sound:google-2d62824d-c18867aa-0f663e68-bc7e995f-8cafeab9.mp3],distribute; sell,FALSE,~Freq 4000,1399818769478,Basic (and reversed card),,,,,,,,,,,,,,,1507
ตระหนัก [sound:google-16d4e985-045311a5-0b38f5d3-aca1af1a-3fa87301.mp3],realize; become aware of,FALSE,~Freq 4000,1399818769479,Basic (and reversed card),,,,,,,,,,,,,,,1508
จดจำ [sound:google-189834f6-3cece8fe-78f2971f-ea09b039-cc05cb82.mp3],remember,FALSE,~Freq 4000,1399818769480,Basic (and reversed card),,,,,,,,,,,,,,,1509
พล [sound:google-e0bd66c2-bde203a5-d8fa5d2f-e6c1007d-4bfc85ad.mp3],power; force; troops; soldiers; General,FALSE,~Freq 4000,1399818769481,Basic (and reversed card),,,,,,,,,,,,,,,1510
ลิง [sound:google-26cc0ecf-8e5f497f-06040431-0e8a790e-9485fe75.mp3],monkey,FALSE,~Freq 4000,1399818769482,Basic (and reversed card),,,,,,,,,,,,,,,1511
ถิ่น [sound:google-711a5c46-5d69076f-4b7472ae-80a015de-5620437d.mp3],home; hometown,FALSE,~Freq 4000,1399818769483,Basic (and reversed card),,,,,,,,,,,,,,,1512
เชื่อมั่น [sound:google-dec4f4e6-771a33cd-93c2b92c-93ba9a45-0ff9356a.mp3],"be confident, assured",FALSE,~Freq 4000,1399818769484,Basic (and reversed card),,,,,,,,,,,,,,,1513
ระงับ [sound:google-0e363415-57a388f7-8154b5af-b7afee27-bca07163.mp3],restrain; supress,FALSE,~Freq 4000,1399818769485,Basic (and reversed card),,,,,,,,,,,,,,,1514
เมตตา [sound:google-178018b0-3136566c-6daa0385-234f8c23-031a971a.mp3],mercy; kindness; compassion,FALSE,~Freq 4000,1399818769486,Basic (and reversed card),,,,,,,,,,,,,,,1515
ผู้ป่วย [sound:google-7f24f091-1f381fb7-329994a3-c73c7a2f-c30e932c.mp3],patient,FALSE,~Freq 4000,1399818769487,Basic (and reversed card),,,,,,,,,,,,,,,1516
สิ้นสุด [sound:google-99a8400d-5b1df813-e1de04d6-e6ee6f58-9b527d94.mp3],"end, finish, stop",FALSE,~Freq 4000,1399818769488,Basic (and reversed card),,,,,,,,,,,,,,,1517
ประเพณี [sound:google-8325865d-f76ba1f4-1b9a2190-5b345edb-ae884621.mp3],tradition,FALSE,~Freq 4000,1399818769489,Basic (and reversed card),,,,,,,,,,,,,,,1518
ตัดสิน [sound:google-fe098d84-ec415590-9036bce2-a4abd873-3f4b09e3.mp3],decide,FALSE,~Freq 4000,1399818769490,Basic (and reversed card),,,,,,,,,,,,,,,1519
น้ำตาล [sound:google-70148638-0ac35ef4-adaba6e4-46781137-174ae364.mp3],sugar,FALSE,~Freq 4000,1399818769491,Basic (and reversed card),,,,,,,,,,,,,,,1520
ผู้เขียน [sound:google-58d01140-83ecf6d4-18b7a49d-aeedd2cb-d8f65e05.mp3],author,FALSE,~Freq 4000,1399818769492,Basic (and reversed card),,,,,,,,,,,,,,,1521
ที่พัก [sound:google-daf63b7e-dbd702d5-6da4d6c3-6ae3a227-05421b2c.mp3],residence; home,FALSE,~Freq 4000,1399818769493,Basic (and reversed card),,,,,,,,,,,,,,,1522
