Word,In Anki?
ล่าสุด,True
เปลื้องผ้า,False
ข้อศอก,False
โดดเด่น,False
เอ่อ-ฮะ,False
ความสามัคคี,False
เช่า,True
จัดการ,False
เครื่องบิน,True
ผลงาน,False
ลึกลับ,False
อร่อย,True
ตะวันตกเฉียงเหนือ,False
เหงื่อ,False
ลึกซึ้ง,False
เสียสละ,False
สมบัติ,False
แป้ง,False
เบาๆ,False
ชุมนุม,False
ค่าเริ่มต้น,False
ข้างๆ,False
ที่ราบ,False
กอด,True
แยก,False
การสำรวจ,False
ปลอดภัย,False
แขนขา,False
ลงทะเบียน,False
ด้านนอก,False
กฎบัตร,False
ทิศตะวันตกเฉียงใต้,False
หนี,True
อารีน่า,False
แม่มด,False
กำลังจะมาถึง,False
สี่สิบ,True
สักวันหนึ่ง,False
รวมกัน,False
มารยาท,False
รูปปั้น,False
กำปั้น,False
ปราสาท,False
แม่นยำ,False
ทีม,False
ล่องเรือ,False
เรื่องตลก,False
ถูกกฎหมาย,False
สถานทูต,False
ความอดทน,False
ปานกลาง,False
ดังนั้น,True
พุ่มไม้,False
สีม่วง,True
เพียร์,False
ไฟฟ้า,False
ชุดเสื้อผ้า,False
กรง,False
เกษียณแล้ว,False
ฉลาม,True
ล็อบบี้,False
ทางเท้า,False
ใกล้,True
นักวิ่ง,False
ข้อเท้า,False
สถานที่ท่องเที่ยว,False
คนโง่,False
เทียม,False
ความเมตตา,False
ชนพื้นเมือง,False
ตบ,True
ปรับแต่ง,False
นักเต้น,True
เทียน,False
ทางเพศ,False
เข็ม,False
ที่ซ่อนอยู่,False
พงศาวดาร,False
ชานเมือง,False
พิษ,False
พื้นฐาน,False
เซ็นเซอร์,False
ปรับใช้,False
เปิดตัว,False
ดาว,False
ขนาด,True
ความสงสัย,False
มือโปร,False
อาณานิคม,False
ไอคอน,False
ยาย,True
ข้อมูล,False
อำนาจศาล,False
ชาวอิหร่าน,False
อาวุโส,False
ขบวนพาเหรด,False
ผนึก,False
คลังเก็บเอกสารสำคัญ,False
มีพรสวรรค์,False
ความโกรธ,False
กลางแจ้ง,False
ตอนจบ,False
ห่วง,False
โดยสิ้นเชิง,False
ไล่ล่า,False
การเผาไหม้,False
แผนกต้อนรับ,False
ท้องถิ่น,False
บดขยี้,False
หลักฐาน,False
ถือว่า,False
อัตโนมัติ,False
วาฬ,False
เครื่องกล,False
ความน่าเชื่อถือ,False
ท่อระบายน้ำ,False
ล่องลอย,False
ความภักดี,False
สัญญา,True
กระแสน้ำ,False
นักเดินทาง,False
ความเศร้าโศก,False
คำอุปมา,False
กะโหลก,False
ไล่ตาม,False
นักบำบัดโรค,False
สำรอง,False
ที่ทำงาน,False
สัญชาตญาณ,False
ส่งออก,False
เลือดออก,False
ช็อก,False
ที่เจ็ด,False
แก้ไขแล้ว,False
ออกอากาศ,False
เปิดเผย,True
การดำเนินการ,False
เพื่อน,True
ซิกซี้,False
ปั๊ม,True
ความหนาแน่น,False
การแก้ไข,False
ตัวแทน,True
กระโดด,False
ซ่อมแซม,False
เล็กน้อย,False
บรรเทา,False
เพื่อนร่วมทีม,False
แปรง,False
ทางเดิน,False
ภาษารัสเซีย,False
ความกระตือรือร้น,False
ขยายเวลา,False
ราก,False
ใช้ได้,False
ตื่นตกใจ,False
เบาะ,True
ประมูล,False
อ่อน,False
ผลผลิต,False
เดา,False
เหน็บ,False
ความพ่ายแพ้,False
ทางรถไฟ,False
แช่แข็ง,True
ลดขนาด,False
ท่ามกลาง,False
การตรวจสอบ,False
แท็กซี่,True
ที่คาดหวัง,False
เรื่องไร้สาระ,False
เผ่น,False
ร่าง,False
ผู้ขี่,False
เทววิทยา,False
ยอดเยี่ยม,True
สำเนียง,False
การเชิญ,False
ตอบ,False
อิสราเอล,True
คนโกหก,False
ดูแล,True
งุ่มง่าม,False
การลงทะเบียน,False
ชานเมือง,False
ด้ามจับ,False
โมเมนตัม,False
ทันที,False
พนักงาน,True
คาง,False
ฮอกกี้,False
เลเซอร์,False
ข้อเสนอ,False
ปล้น,False
บีม,False
บรรพบุรุษ,False
ความคิดสร้างสรรค์,False
กลอน,False
ไม่เป็นทางการ,False
คัดค้าน,False
ฉลาด,False
ที่ให้ไว้,False
ผลัก,False
นักปฏิวัติ,False
คาร์โบไฮเดรต,False
ไอน้ำ,False
มีรายงานว่า,False
ชำเลือง,False
หน้าผาก,False
ประวัติย่อ,False
สไลด์,False
แกะ,True
ดี,True
พรม,False
ผ้า,True
ภายใน,False
เต็มเวลา,False
วิ่ง,True
แบบสอบถาม,False
ประนีประนอม,False
การออกเดินทาง,False
นาม,False
กราฟ,False
ทางการทูต,False
ขโมย,False
สมุนไพร,False
เงินอุดหนุน,False
หล่อ,True
ฟอสซิล,False
สายตรวจ,False
ชีพจร,False
ช่างเครื่อง,False
วัว,True
คัดกรอง,False
ต่อเนื่อง,False
การเลือกตั้ง,False
คาดคะเน,False
ศักดิ์ศรี,False
ผู้เผยพระวจนะ,False
ความเห็น,False
เรียงลำดับ,False
การแพร่กระจาย,False
เสิร์ฟ,False
อย่างปลอดภัย,False
การบ้าน,False
ถูกกล่าวหา,False
หุ่นยนต์,False
อัลฟ่า,False
แทรก,False
การตาย,False
โต้แย้ง,False
ช้าง,True
แต่เพียงผู้เดียว,False
เจ็บ,True
ทวีป,False
คุณลักษณะ,False
ระบบนิเวศ,False
ออกจาก,False
ใกล้เคียง,False
มะกอก,False
ซินโดรม,False
ขั้นต่ำ,False
จับ,True
นามธรรม,False
ข้อกล่าวหา,False
มา,True
ถุงเท้า,True
หยิบ,True
รถรับส่ง,False
ดีขึ้น,False
การคำนวณ,False
นวัตกรรม,False
ข้อมูลประชากร,False
รองรับ,False
กราม,False
ไม่ยุติธรรม,False
โศกนาฏกรรม,False
ประกอบด้วย,False
เร็วขึ้น,False
โภชนาการ,False
ที่ปรึกษา,False
ท่าที,False
กระต่าย,False
หยุดชั่วคราว,True
จุด,True
ผู้มีส่วนร่วม,False
ให้ความร่วมมือ,False
ดิสก์,False
ลังเล,False
คำนึงถึง,False
ทำให้ขุ่นเคือง,False
เอาเปรียบ,False
บังคับ,False
ความน่าจะเป็น,False
พี่น้อง,True
ตะวันออกเฉียงใต้,False
งดงาม,False
ดำเนินการ,False
จิตรกร,False
ที่อยู่อาศัย,False
คู่หู,False
ผู้เชื่อ,False
โคมไฟ,True
ผู้ต้องขัง,False
อย่างทั่วถึง,False
ติดตาม,False
ประหลาด,False
กรอง,True
หมอน,False
วงโคจร,False
กระเป๋าเงิน,True
เช่นเดียวกัน,False
หยุด,True
ผ่าน,True
ให้อาหาร,False
หายตัวไป,False
การเรียนการสอน,False
ข้อ,False
จิตใจ,False
แบบอย่าง,False
ซ้าย,True
บ่อน้ำ,False
เป็นกลาง,False
โล่,False
ความนิยม,False
การ์ตูน,False
อนุญาต,False
รวมกัน,False
จัดแสดง,False
จม,True
กราฟิก,False
ที่รัก,False
ตามธรรมเนียม,False
ผู้ขาย,False
ไม่ดี,True
ตั้งครรภ์,False
เลือก,True
ลงมา,False
แน่น,True
ที่รัก,False
อย่างเปิดเผย,False
การชุมนุม,False
มนุษย์ต่างดาว,False
ลำต้น,False
ไข้,True
สั่งสอน,False
รบกวน,False
ลูกศร,False
ที่จำเป็น,False
ทุนนิยม,False
เตะ,True
ส้อม,True
สำรวจ,False
ในขณะเดียวกัน,False
คงจะ,False
ตำแหน่ง,False
เหยียดผิว,False
อยู่,True
ภาพลวงตา,False
การกำจัด,False
กังวล,True
อาหรับ,False
สิ่งมีชีวิต,False
ตื่น,True
ประติมากรรม,False
สำรอง,False
มารีน,False
การล่วงละเมิด,False
กลอง,False
ลดน้อยลง,False
หมวกนิรภัย,False
ระดับ,False
ใบรับรอง,False
ชนเผ่า,False
แย่,True
mmm,False
เศร้า,True
รถเข็น,False
สอดแนม,False
แสงแดด,False
ลบ,True
มือใหม่,False
ชี้แจง,False
ความหิว,False
ผู้ประกอบการ,False
นักแสดง,True
ป้องกัน,False
ไห,False
การเขียนโปรแกรม,False
รุ่งอรุณ,False
แซลมอน,False
สำมะโน,False
เลือก,True
ความสำเร็จ,False
มโนธรรม,False
โชคดี,False
มินิมอล,False
โมเลกุล,False
สนับสนุน,False
เพียงผู้เดียว,False
เกณฑ์,False
รายการสิ่งของ,False
ปฏิบัติตาม,False
การเงิน,False
ขนส่ง,True
อาย,False
เจาะ,True
ทรงอิทธิพล,False
วาจา,False
รางวัล,True
อันดับ,False
กรัม,False
เข้าใจ,True
ปริศนา,False
ซองจดหมาย,False
ความร้อน,False
จำแนก,False
ตรากฎหมาย,False
โชคร้าย,False
กระจาย,False
รักษา,True
เวลา,True
ที่รัก,False
ชิ้น,False
อย่างง่ายดาย,False
สาปแช่ง,False
การลดราคา,False
ติดยาเสพติด,False
เกิดใหม่,False
คุ้มค่า,False
เครื่องหมาย,False
คณะลูกขุน,False
กล่าวถึง,False
ผสมผสาน,False
นักธุรกิจ,False
พรีเมี่ยม,False
ร้านค้าปลีก,False
ค่าใช้จ่าย,False
ตับ,True
โจรสลัด,False
ผู้ประท้วง,False
แนวโน้ม,False
พี่,True
แกลลอน,False
นอกจากนี้,False
ความไม่รู้,False
เคมี,False
บางครั้ง,True
วัชพืช,False
ที่รัก,False
เศษส่วน,False
ทำอาหาร,True
การแปลง,False
วัตถุ,False
ทนต่อ,False
เส้นทาง,False
จมน้ำ,False
บุญ,True
สัญชาติ,False
ผู้ประสานงาน,False
ความถูกต้อง,False
ยุโรป,False
ฟ้าผ่า,False
เต่า,False
ความทะเยอทะยาน,False
ทั่วโลก,False
แล่นเรือ,False
เพิ่ม,False
ละเอียดอ่อน,False
การ์ตูน,False
สบู่,False
ศัตรู,False
สั่งสอน,False
ขาดแคลน,False
ไร้ประโยชน์,False
บูธ,False
ไดอารี่,False
หอบ,False
สงสัย,False
ทางผ่าน,False
excite,False
สำนักพิมพ์,False
ความอยากรู้,False
ตะแกรง,False
กลิ้ง,False
โค้งคำนับ,False
โหดร้าย,False
การเปิดเผย,False
คู่แข่ง,False
ปฏิเสธ,True
ฆราวาส,False
น้ำท่วม,True
การเก็งกำไร,False
ความเห็นอกเห็นใจ,False
อ่อนโยน,False
ไม่เหมาะสม,False
โมง,False
โซเดียม,False
หย่า,False
ฤดูใบไม้ผลิ,True
ปัง,False
การท้าทาย,False
ipad,False
กระสอบ,False
โรงนา,False
ความน่าเชื่อถือ,False
ฮอร์โมน,False
ภาพ,False
แกะสลัก,False
ซอย,True
ผ่อนปรน,False
ชายฝั่งทะเล,False
คาเฟ่,False
บางส่วน,False
ยืดหยุ่นได้,False
มีประสบการณ์,False
ผสม,True
แวมไพร์,False
มองโลกในแง่ดี,False
ขนม,False
ความเป็นอยู่ที่ดี,False
ภาคตะวันออกเฉียงเหนือ,False
เชี่ยวชาญ,False
กองเรือ,False
ความพร้อมใช้งาน,False
การปฏิบัติตาม,False
เข็มหมุด,False
เนื้อหมู,False
นักดาราศาสตร์,False
ชอบ,True
ห้าม,True
การติดตั้ง,False
ต้ม,True
รัง,False
เฉพาะ,False
แพะ,False
ตื้น,False
อุปกรณ์,False
เทียบเท่า,False
ทรยศ,False
ความเต็มใจ,False
นายธนาคาร,False
ช่วงเวลา,False
น้ำมันเบนซิน,False
กำลังใจ,False
ฝน,True
แลกเปลี่ยน,False
ถัง,True
ขโมย,False
ซักรีด,False
ข้อจำกัด,False
กำลังจะตาย,False
ความเกลียดชัง,False
เครื่องประดับ,False
การโยกย้าย,False
สิ่งประดิษฐ์,False
ที่รัก,False
แก้แค้น,False
ไม่เคยมีมาก่อน,False
เค้าร่าง,False
เลี่ยง,False
ฮาโลวีน,False
หวานใจ,False
น้ำลาย,False
ขี้เกียจ,True
สนิทสนม,False
ผู้ปกป้อง,False
ในทางเทคนิค,False
การต่อสู้,False
รักษา,True
ถั่วลิสง,True
ไม่ชัดเจน,False
ปัสสาวะ,False
ออกกำลังกาย,True
ถิ่นทุรกันดาร,False
น่าสนใจ,False
สิบเอ็ด,False
แขน,True
สนามหลังบ้าน,False
เหมือนกัน,True
บางส่วน,False
ขนส่ง,True
ผู้ปกครอง,False
หลงใหล,False
คัมภีร์,False
ท่ามกลาง,False
อุดมการณ์,False
ห่างกัน,False
เจริญเติบโต,False
ความไว,False
สิ่งกระตุ้น,False
ทางอารมณ์,False
งมงาย,False
อย่างชัดเจน,False
แฉ,False
ปวดหัว,False
นิรันดร์,False
สับ,True
อาตมา,False
งดงาม,False
เงินฝาก,False
คำตัดสิน,False
คำนึงถึง,False
ความรับผิดชอบ,False
เสนอชื่อ,False
พลเมือง,False
เปิดเผย,True
วิจารณ์,False
ทางเดิน,False
เขตร้อน,False
ทุกปี,False
ที่แปด,False
ระเบิด,False
ทุจริต,False
ความเห็นอกเห็นใจ,False
เกา,True
ตรวจสอบ,False
ผู้กระทำความผิด,False
สืบทอด,False
มุ่งมั่น,False
ตัวเมือง,False
ก้อน,False
ชื่นชม,False
ผ้าใบ,False
ต่อย,False
ช่วงเวลาสั้น ๆ,False
การพิจารณาคดี,False
วิเศษ,False
ซื่อสัตย์,False
อ่าา,False
หมดหวัง,False
บัลลังก์,False
โหดร้าย,False
ทั้งๆ ที่,False
โฆษณาชวนเชื่อ,False
ประชด,False
โซดา,False
การฉายภาพ,False
ภาษาดัตช์,False
ผู้ปกครอง,False
พิการ,False
นักสะสม,False
การเลือกตั้งใหม่,False
ความผิดหวัง,False
การ์ตูน,False
ช่วยเหลือ,False
อย่างมีความสุข,False
สูงชัน,False
ไม่ธรรมดา,False
เคาน์เตอร์,False
ผู้ฟัง,False
แส้,False
สาธารณะ,False
ลิ้นชัก,False
แฮก,False
พัฒนาการ,False
ในอุดมคติ,False
เถ้า,False
เข้าสังคม,False
ห้องพิจารณาคดี,False
ประทับ,True
โซโล,False
เทรนเนอร์,False
กระตุ้น,False
ทุกเวลา,False
คุณธรรม,False
ซีเรีย,False
ไปป์ไลน์,False
เจ้าสาว,False
ทันที,False
จุดประกาย,False
ประตู,True
อินเตอร์เฟซ,False
ผู้เรียน,False
คาสิโน,False
ตำแหน่ง,False
สาย,True
พัดลม,False
ความคิด,True
ความยืดหยุ่น,False
เจ้า,False
ภาษี,False
สง่างาม,False
ข้อบกพร่อง,False
ตู้เก็บของ,False
ปอก,True
แคมเปญ,False
บิด,False
สะกด,True
วัตถุประสงค์,False
ข้ออ้างคำร้องขอ,False
แย่แล้ว,False
นำเข้า,False
ซ้อนกัน,False
เอ้ย,False
ปรัชญา,False
ขยะ,False
จักรยาน,True
แกนนำ,False
เคี้ยว,False
โชคชะตา,False
ทะเยอทะยาน,False
เหลือเชื่อ,False
รอง,False
ครึ่งทาง,False
อิจฉา,True
ทรงกลม,False
บุก,False
สปอนเซอร์,False
มากเกินไป,False
นับไม่ถ้วน,False
พระอาทิตย์ตก,True
ภายใน,False
การบัญชี,False
ซื่อสัตย์,False
ได้อย่างอิสระ,False
สารสกัด,False
การปรับตัว,False
เรย์,False
หดหู่,False
จักรพรรดิ,False
เกวียน,False
คอลัมนิสต์,False
ป่า,True
เขินอาย,False
ล้านล้าน,False
สายลม,False
ตำหนิ,False
อุปถัมภ์,False
สถานที่จัดงาน,False
กีดกัน,False
รบกวน,False
จลาจล,False
การแยกตัว,False
ชัดเจน,False
สินค้าโภคภัณฑ์,False
การเข้าร่วม,False
แท็บ,False
เพราะเหตุนี้,False
แป้งโด,False
นิยาย,False
ริ้ว,False
ผ้าไหม,False
ความเหมือน,False
สเต็ก,False
เต้นรำ,False
คำร้อง,False
ทำงานได้,False
การหายใจ,False
mm,False
บอลลูน,False
อนุสาวรีย์,True
ลอง,True
คิว,False
ปลอกหุ้ม,False
ค่าผ่านทาง,False
ไม่เต็มใจ,False
ใบสำคัญแสดงสิทธิ,False
แข็ง,False
สัก,True
เบาๆ,False
กะทันหัน,False
การสำเร็จการศึกษา,False
ญี่ปุ่น,False
อย่างจงใจ,False
ต่อเนื่องกัน,False
อัพเกรด,False
ที่เกี่ยวข้อง,False
อย่างแม่นยำ,False
อย่างเคร่งครัด,False
รั่ว,False
ผู้บาดเจ็บ,False
เสี่ยง,False
กล้วย,True
ว่างเปล่า,False
เป็นประโยชน์,False
หด,False
แชท,False
ชั้นวาง,False
หยาบคาย,False
การใช้งาน,False
พินัยกรรม,False
เบราว์เซอร์,False
โปรเซสเซอร์,False
ต้นขา,False
ที่รับรู้,False
ผลผลิต,False
การพูด,False
พ่อค้า,False
ควอนตัม,False
คิ้ว,False
รอบ ๆ,False
คำศัพท์,True
ละอาย,False
เอ๊ะ,False
เรดาร์,False
น่าทึ่ง,False
ฆาตกร,False
เบอร์เกอร์,False
ปลอกคอ,False
align,False
หนังสือเรียน,False
ความรู้สึก,False
หลังจากนั้น,True
เสน่ห์,True
แดดจัด,False
ค้อน,False
แป้นพิมพ์,False
ยังคงมีอยู่,False
ข้าวสาลี,False
นักล่า,False
แปลกประหลาด,False
